AT,ANDHRA PRADESH,Full Talktime,350,Full Talktime,AP,Unlimited,Null,2,ATP,,,,,,,
AT,ANDHRA PRADESH,Full Talktime,390,Full Talktime,AP,Unlimited,Null,2,ATP,,,,,,,
AT,ANDHRA PRADESH,Full Talktime,400,Full Talktime,AP,Unlimited,Null,2,ATP,,,,,,,
AT,ANDHRA PRADESH,Full Talktime,500,Full Talktime,AP,Unlimited,Null,2,ATP,,,,,,,
AT,ANDHRA PRADESH,Full Talktime,530,Full Talktime,AP,Unlimited,Null,2,ATP,,,,,,,
AT,ANDHRA PRADESH,Full Talktime,550,Extra Talktime,AP,Unlimited,Null,2,ATP,,,,,,,
AT,ANDHRA PRADESH,Full Talktime,600,Extra Talktime,AP,Unlimited,Null,2,ATP,,,,,,,
AT,ANDHRA PRADESH,Top up,650,Regular Talktime,AP,Unlimited,Null,2,ATP,,,,,,,
AT,ANDHRA PRADESH,Top up,700,Regular Talktime,AP,Unlimited,Null,2,ATP,,,,,,,
AT,ANDHRA PRADESH,Full Talktime,750,Full Talktime,AP,Unlimited,Null,2,ATP,,,,,,,
AT,ASSAM,Top up,10,Regular Talktime,AS,Unlimited,Null,2,ATP,,,,,,,
AT,ASSAM,Top up,20,Regular Talktime,AS,Unlimited,Null,2,ATP,,,,,,,
AT,ASSAM,Top up,30,Regular Talktime,AS,Unlimited,Null,2,ATP,,,,,,,
AT,ASSAM,Top up,40,Regular Talktime,AS,Unlimited,Null,2,ATP,,,,,,,
AT,ASSAM,Top up,50,Regular Talktime,AS,Unlimited,Null,2,ATP,,,,,,,
AT,ASSAM,Top up,60,Regular Talktime,AS,Unlimited,Null,2,ATP,,,,,,,
AT,ASSAM,Top up,70,Regular Talktime,AS,Unlimited,Null,2,ATP,,,,,,,
AT,ASSAM,Top up,80,Regular Talktime,AS,Unlimited,Null,2,ATP,,,,,,,
AT,ASSAM,Top up,90,Regular Talktime,AS,Unlimited,Null,2,ATP,,,,,,,
AT,ASSAM,Top up,100,Regular Talktime,AS,Unlimited,Null,2,ATP,,,,,,,
AT,ASSAM,Top up,110,Regular Talktime,AS,Unlimited,Null,2,ATP,,,,,,,
AT,ASSAM,Top up,120,Regular Talktime,AS,Unlimited,Null,2,ATP,,,,,,,
AT,ASSAM,Top up,130,Regular Talktime,AS,Unlimited,Null,2,ATP,,,,,,,
AT,ASSAM,Top up,140,Regular Talktime,AS,Unlimited,Null,2,ATP,,,,,,,
AT,ASSAM,Top up,150,Regular Talktime,AS,Unlimited,Null,2,ATP,,,,,,,
AT,ASSAM,Top up,160,Regular Talktime,AS,Unlimited,Null,2,ATP,,,,,,,
AT,ASSAM,Top up,170,Regular Talktime,AS,Unlimited,Null,2,ATP,,,,,,,
AT,ASSAM,Top up,190,Regular Talktime,AS,Unlimited,Null,2,ATP,,,,,,,
AT,ASSAM,Full Talktime,200,Full Talktime,AS,Unlimited,Null,2,ATP,,,,,,,
AT,ASSAM,Top up,210,Regular Talktime,AS,Unlimited,Null,2,ATP,,,,,,,
AT,ASSAM,Top up,220,Regular Talktime,AS,Unlimited,Null,2,ATP,,,,,,,
AT,ASSAM,Top up,230,Regular Talktime,AS,Unlimited,Null,2,ATP,,,,,,,
AT,ASSAM,Top up,240,Regular Talktime,AS,Unlimited,Null,2,ATP,,,,,,,
AT,ASSAM,Top up,270,Regular Talktime,AS,Unlimited,Null,2,ATP,,,,,,,
AT,ASSAM,Top up,290,Regular Talktime,AS,Unlimited,Null,2,ATP,,,,,,,
AT,ASSAM,Top up,300,Regular Talktime,AS,Unlimited,Null,2,ATP,,,,,,,
AT,ASSAM,Full Talktime,330,Full Talktime,AS,Unlimited,Null,2,ATP,,,,,,,
AT,ASSAM,Full Talktime,390,Full Talktime,AS,Unlimited,Null,2,ATP,,,,,,,
AT,ASSAM,Top up,400,Regular Talktime,AS,Unlimited,Null,2,ATP,,,,,,,
AT,ASSAM,Top up,500,Regular Talktime,AS,Unlimited,Null,2,ATP,,,,,,,
AT,DELHI NCR,Top up,10,Regular Talktime,DL,Unlimited,Null,2,ATP,,,,,,,
AT,DELHI NCR,Top up,20,Regular Talktime,DL,Unlimited,Null,2,ATP,,,,,,,
AT,DELHI NCR,Top up,30,Regular Talktime,DL,Unlimited,Null,2,ATP,,,,,,,
AT,DELHI NCR,Top up,40,Regular Talktime,DL,Unlimited,Null,2,ATP,,,,,,,
AT,DELHI NCR,Top up,50,Regular Talktime,DL,Unlimited,Null,2,ATP,,,,,,,
AT,DELHI NCR,Top up,60,Regular Talktime,DL,Unlimited,Null,2,ATP,,,,,,,
AT,DELHI NCR,Top up,70,Regular Talktime,DL,Unlimited,Null,2,ATP,,,,,,,
AT,DELHI NCR,Top up,80,Regular Talktime,DL,Unlimited,Null,2,ATP,,,,,,,
AT,DELHI NCR,Top up,90,Regular Talktime,DL,Unlimited,Null,2,ATP,,,,,,,
AT,DELHI NCR,Top up,100,Regular Talktime,DL,Unlimited,Null,2,ATP,,,,,,,
AT,DELHI NCR,Top up,110,Regular Talktime,DL,Unlimited,Null,2,ATP,,,,,,,
AT,DELHI NCR,Top up,120,Regular Talktime,DL,Unlimited,Null,2,ATP,,,,,,,
AT,DELHI NCR,Top up,130,Regular Talktime,DL,Unlimited,Null,2,ATP,,,,,,,
AT,DELHI NCR,Top up,140,Regular Talktime,DL,Unlimited,Null,2,ATP,,,,,,,
AT,DELHI NCR,Top up,150,Regular Talktime,DL,Unlimited,Null,2,ATP,,,,,,,
AT,DELHI NCR,Top up,160,Regular Talktime,DL,Unlimited,Null,2,ATP,,,,,,,
AT,DELHI NCR,Top up,170,Regular Talktime,DL,Unlimited,Null,2,ATP,,,,,,,
AT,DELHI NCR,Top up,180,Regular Talktime,DL,Unlimited,Null,2,ATP,,,,,,,
AT,DELHI NCR,Top up,190,Regular Talktime,DL,Unlimited,Null,2,ATP,,,,,,,
AT,DELHI NCR,Top up,200,Regular Talktime,DL,Unlimited,Null,2,ATP,,,,,,,
AT,DELHI NCR,Top up,210,Regular Talktime,DL,Unlimited,Null,2,ATP,,,,,,,
AT,DELHI NCR,Top up,220,Regular Talktime,DL,Unlimited,Null,2,ATP,,,,,,,
AT,DELHI NCR,Top up,230,Regular Talktime,DL,Unlimited,Null,2,ATP,,,,,,,
AT,DELHI NCR,Top up,240,Regular Talktime,DL,Unlimited,Null,2,ATP,,,,,,,
AT,DELHI NCR,Full Talktime,250,Full Talktime,DL,Unlimited,Null,2,ATP,,,,,,,
AT,DELHI NCR,Full Talktime,260,Full Talktime,DL,Unlimited,Null,2,ATP,,,,,,,
AT,DELHI NCR,Top up,270,Regular Talktime,DL,Unlimited,Null,2,ATP,,,,,,,
AT,DELHI NCR,Top up,280,Regular Talktime,DL,Unlimited,Null,2,ATP,,,,,,,
AT,DELHI NCR,Full Talktime,300,Full Talktime,DL,Unlimited,Null,2,ATP,,,,,,,
AT,DELHI NCR,Full Talktime,340,Full Talktime,DL,Unlimited,Null,2,ATP,,,,,,,
AT,HARYANA,Top up,10,Regular Talktime,HR,Unlimited,Null,2,ATP,,,,,,,
AT,HARYANA,Top up,20,Regular Talktime,HR,Unlimited,Null,2,ATP,,,,,,,
AT,HARYANA,Top up,30,Regular Talktime,HR,Unlimited,Null,2,ATP,,,,,,,
AT,HARYANA,Top up,50,Regular Talktime,HR,Unlimited,Null,2,ATP,,,,,,,
AT,HARYANA,Top up,60,Regular Talktime,HR,Unlimited,Null,2,ATP,,,,,,,
AT,HARYANA,Top up,80,Regular Talktime,HR,Unlimited,Null,2,ATP,,,,,,,
AT,HARYANA,Top up,100,Regular Talktime,HR,Unlimited,Null,2,ATP,,,,,,,
AT,HARYANA,Full Talktime,350,Extra Talktime,HR,Unlimited,Null,2,ATP,,,,,,,
AT,HARYANA,Full Talktime,500,Extra Talktime,HR,Unlimited,Null,2,ATP,,,,,,,
AT,HARYANA,Full Talktime,600,Full Talktime,HR,Unlimited,Null,2,ATP,,,,,,,
AT,HARYANA,Full Talktime,1000,Extra Talktime,HR,Unlimited,Null,2,ATP,,,,,,,
AT,HARYANA,Full Talktime,2000,Extra Talktime,HR,Unlimited,Null,2,ATP,,,,,,,
AT,HARYANA,Full Talktime,3000,Extra Talktime,HR,Unlimited,Null,2,ATP,,,,,,,
AT,HIMACHAL PRADESH,Top up,10,Regular Talktime,HP,Unlimited,Null,2,ATP,,,,,,,
AT,HIMACHAL PRADESH,Top up,20,Regular Talktime,HP,Unlimited,Null,2,ATP,,,,,,,
AT,HIMACHAL PRADESH,Top up,30,Regular Talktime,HP,Unlimited,Null,2,ATP,,,,,,,
AT,HIMACHAL PRADESH,Top up,50,Regular Talktime,HP,Unlimited,Null,2,ATP,,,,,,,
AT,HIMACHAL PRADESH,Top up,60,Regular Talktime,HP,Unlimited,Null,2,ATP,,,,,,,
AT,HIMACHAL PRADESH,Top up,70,Regular Talktime,HP,Unlimited,Null,2,ATP,,,,,,,
AT,HIMACHAL PRADESH,Top up,80,Regular Talktime,HP,Unlimited,Null,2,ATP,,,,,,,
AT,HIMACHAL PRADESH,Top up,90,Regular Talktime,HP,Unlimited,Null,2,ATP,,,,,,,
AT,HIMACHAL PRADESH,Top up,100,Regular Talktime,HP,Unlimited,Null,2,ATP,,,,,,,
AT,HIMACHAL PRADESH,Top up,110,Regular Talktime,HP,Unlimited,Null,2,ATP,,,,,,,
AT,HIMACHAL PRADESH,Top up,120,Regular Talktime,HP,Unlimited,Null,2,ATP,,,,,,,
AT,HIMACHAL PRADESH,Top up,200,Regular Talktime,HP,Unlimited,Null,2,ATP,,,,,,,
AT,HIMACHAL PRADESH,Top up,250,Regular Talktime,HP,Unlimited,Null,2,ATP,,,,,,,
AT,HIMACHAL PRADESH,Full Talktime,1000,Extra Talktime,HP,Unlimited,Null,2,ATP,,,,,,,
AT,HIMACHAL PRADESH,Full Talktime,2000,Extra Talktime,HP,Unlimited,Null,2,ATP,,,,,,,
AT,HIMACHAL PRADESH,Full Talktime,3000,Extra Talktime,HP,Unlimited,Null,2,ATP,,,,,,,
AT,JAMMU KASHMIR,Top up,10,Regular Talktime,JK,Unlimited,Null,2,ATP,,,,,,,
AT,JAMMU KASHMIR,Top up,20,Regular Talktime,JK,Unlimited,Null,2,ATP,,,,,,,
AT,JAMMU KASHMIR,Top up,30,Regular Talktime,JK,Unlimited,Null,2,ATP,,,,,,,
AT,JAMMU KASHMIR,Top up,40,Regular Talktime,JK,Unlimited,Null,2,ATP,,,,,,,
AT,JAMMU KASHMIR,Top up,50,Regular Talktime,JK,Unlimited,Null,2,ATP,,,,,,,
AT,JAMMU KASHMIR,Top up,60,Regular Talktime,JK,Unlimited,Null,2,ATP,,,,,,,
AT,JAMMU KASHMIR,Top up,70,Regular Talktime,JK,Unlimited,Null,2,ATP,,,,,,,
AT,JAMMU KASHMIR,Top up,80,Regular Talktime,JK,Unlimited,Null,2,ATP,,,,,,,
AT,JAMMU KASHMIR,Top up,90,Regular Talktime,JK,Unlimited,Null,2,ATP,,,,,,,
AT,JAMMU KASHMIR,Top up,100,Regular Talktime,JK,Unlimited,Null,2,ATP,,,,,,,
AT,JAMMU KASHMIR,Top up,110,Regular Talktime,JK,Unlimited,Null,2,ATP,,,,,,,
AT,JAMMU KASHMIR,Full Talktime,120,Full Talktime,JK,Unlimited,Null,2,ATP,,,,,,,
AT,JAMMU KASHMIR,Full Talktime,130,Full Talktime,JK,Unlimited,Null,2,ATP,,,,,,,
AT,JAMMU KASHMIR,Full Talktime,150,Full Talktime,JK,Unlimited,Null,2,ATP,,,,,,,
AT,JAMMU KASHMIR,Full Talktime,160,Full Talktime,JK,Unlimited,Null,2,ATP,,,,,,,
AT,JAMMU KASHMIR,Full Talktime,200,Full Talktime,JK,Unlimited,Null,2,ATP,,,,,,,
AT,JAMMU KASHMIR,Full Talktime,210,Full Talktime,JK,Unlimited,Null,2,ATP,,,,,,,
